caseid,year,statefip,famincome,hh_child,age,sex,race,schlcoll,empstat,fullpart,act_carehh,act_carenhh,act_educ,act_food,act_govserv,act_hhact,act_hhserv,act_pcare,act_phone,act_profserv,act_purch,act_relig,act_social,act_sports,act_travel,act_vol,act_work
20140403142299,2014,"Ohio","$7,500 to $9,999","No",29,"Female","White only","College/university full time","Employed - at work","Full time",0,30,0,65,0,0,0,610,0,0,0,0,193,0,199,0,343
20140403142302,2014,"Florida","$150,000 and over","Yes",52,"Male","White only","NIU (Not in universe)","Employed - at work","Full time",60,0,0,90,0,90,0,478,0,0,60,0,270,310,52,0,30
20140403142304,2014,"California","$150,000 and over","No",73,"Male","White only","NIU (Not in universe)","Employed - at work","Full time",0,0,0,120,0,150,0,360,0,0,0,30,390,0,65,0,325
20140403142314,2014,"Massachusetts","$150,000 and over","No",38,"Female","White only","Not enrolled","Employed - at work","Full time",0,0,0,60,0,0,0,330,0,0,15,0,60,0,735,0,240
20140403142318,2014,"New Hampshire","$100,000 to $149,999","Yes",32,"Female","White only","Not enrolled","Not in labor force","NIU (Not in universe)",87,0,0,35,0,55,0,585,22,0,20,122,326,0,140,10,0
20140403142325,2014,"Georgia","$50,000 to $59,999","No",42,"Male","Black only","Not enrolled","Employed - at work","Full time",0,0,0,20,0,120,0,864,0,0,0,0,120,0,16,0,300
20140403142329,2014,"New Jersey","$25,000 to $29,999","No",79,"Female","White only","NIU (Not in universe)","Not in labor force","NIU (Not in universe)",0,0,0,50,0,0,0,572,30,0,0,0,788,0,0,0,0
20140403142333,2014,"Maryland","$100,000 to $149,999","No",67,"Male","Black only","NIU (Not in universe)","Employed - at work","Full time",0,0,0,45,0,45,0,228,0,0,5,130,325,0,242,0,420
20140403142339,2014,"Indiana","$35,000 to $39,999","No",64,"Male","White only","NIU (Not in universe)","Not in labor force","NIU (Not in universe)",0,0,0,15,0,960,0,465,0,0,0,0,0,0,0,0,0
20140403142341,2014,"Minnesota","$75,000 to $99,999","Yes",34,"Male","White only","Not enrolled","Employed - at work","Full time",90,0,0,60,0,35,0,420,0,0,0,0,240,0,120,0,475
20140403142342,2014,"Tennessee","$30,000 to $34,999","No",32,"Female","White only","Not enrolled","Employed - at work","Full time",0,0,0,60,60,30,0,520,0,0,0,0,145,0,40,0,585
20140403142345,2014,"Illinois","$75,000 to $99,999","Yes",54,"Male","White only","NIU (Not in universe)","Employed - at work","Full time",186,0,0,67,0,125,0,510,0,60,47,0,239,0,56,150,0
20140403142353,2014,"Georgia","$12,500 to $14,999","Yes",55,"Female","Black only","NIU (Not in universe)","Not in labor force","NIU (Not in universe)",0,0,0,17,0,0,0,658,0,0,0,0,405,0,0,0,0
20140403142354,2014,"Michigan","$40,000 to $49,999","No",70,"Male","White only","NIU (Not in universe)","Not in labor force","NIU (Not in universe)",0,0,0,55,0,329,0,430,0,0,50,0,495,0,46,0,0
20140403142361,2014,"Minnesota","$150,000 and over","Yes",49,"Male","White only","Not enrolled","Employed - at work","Full time",90,0,0,45,0,0,0,525,0,0,0,0,145,0,155,0,480
20140403142363,2014,"Pennsylvania","$100,000 to $149,999","Yes",16,"Male","White only","High school full time","Not in labor force","NIU (Not in universe)",0,0,0,150,0,330,0,660,30,0,0,0,270,0,0,0,0
20140403142366,2014,"Florida","$20,000 to $24,999","Yes",15,"Male","Black only","High school full time","Not in labor force","NIU (Not in universe)",0,0,396,40,0,46,0,635,0,0,0,0,284,0,39,0,0
20140403142371,2014,"Michigan","$100,000 to $149,999","Yes",46,"Male","White only","Not enrolled","Employed - at work","Full time",132,0,0,45,0,85,0,435,0,0,10,0,225,0,86,0,422
20140403142372,2014,"Massachusetts","$75,000 to $99,999","No",46,"Male","White only","Not enrolled","Employed - at work","Full time",0,0,0,125,0,22,0,495,30,0,5,113,150,0,60,0,440
20140403142373,2014,"Washington","$30,000 to $34,999","No",85,"Male","White only","NIU (Not in universe)","Not in labor force","NIU (Not in universe)",0,0,0,50,0,171,0,600,0,0,26,0,573,0,20,0,0
20140403142377,2014,"Texas","$25,000 to $29,999","No",73,"Male","White only","NIU (Not in universe)","Not in labor force","NIU (Not in universe)",0,0,0,75,0,15,0,600,0,0,70,0,595,45,40,0,0
20140403142389,2014,"Arizona","$75,000 to $99,999","No",49,"Female","White only","Not enrolled","Employed - at work","Full time",0,0,0,60,0,60,0,570,0,0,0,0,120,0,120,0,510
20140403142396,2014,"California","$5,000 to $7,499","No",36,"Female","Asian only","College/university part time","Not in labor force","NIU (Not in universe)",0,60,325,30,0,75,0,520,0,0,0,0,340,90,0,0,0
20140403142398,2014,"Minnesota","$75,000 to $99,999","Yes",34,"Female","White only","Not enrolled","Employed - at work","Part time",103,0,0,26,0,138,0,600,0,170,3,0,55,0,65,0,280
20140403142399,2014,"Minnesota","$75,000 to $99,999","Yes",43,"Female","White only","Not enrolled","Employed - at work","Full time",7,0,0,15,0,51,0,456,6,0,0,4,122,120,65,30,564
20140403142403,2014,"Arizona","$25,000 to $29,999","No",29,"Female","White only","Not enrolled","Not in labor force","NIU (Not in universe)",0,0,0,110,0,0,0,450,0,0,0,80,700,0,100,0,0
20140403142404,2014,"Oregon","$100,000 to $149,999","No",71,"Female","White only","NIU (Not in universe)","Not in labor force","NIU (Not in universe)",0,0,0,180,0,155,0,540,0,0,0,0,355,130,80,0,0
20140403142409,2014,"South Carolina","$30,000 to $34,999","No",18,"Male","White only","Not enrolled","Unemployed - looking","NIU (Not in universe)",0,35,0,40,0,30,0,570,12,0,0,0,691,0,62,0,0
20140403142410,2014,"Florida","$20,000 to $24,999","Yes",17,"Female","White only","High school full time","Employed - at work","Part time",30,0,0,95,0,25,0,830,0,0,260,0,150,0,30,0,0
20140403142411,2014,"North Carolina","$60,000 to $74,999","Yes",37,"Female","White only","Not enrolled","Employed - at work","Full time",45,0,0,85,0,90,0,575,0,30,0,0,0,0,110,0,505
20140403142412,2014,"Colorado","$5,000 to $7,499","No",30,"Male","White only","Not enrolled","Employed - at work","Part time",0,0,0,195,0,330,0,640,0,0,0,0,255,0,20,0,0
20140403142413,2014,"New Jersey","$100,000 to $149,999","No",77,"Female","White only","NIU (Not in universe)","Not in labor force","NIU (Not in universe)",0,0,0,90,0,135,0,540,90,130,30,75,205,30,115,0,0
20140403142414,2014,"Oregon","$30,000 to $34,999","No",24,"Female","White only","Not enrolled","Employed - at work","Full time",0,0,0,45,0,150,0,640,0,0,0,0,280,0,85,210,30
20140403142416,2014,"North Carolina","$10,000 to $12,499","No",85,"Female","White only","NIU (Not in universe)","Not in labor force","NIU (Not in universe)",0,0,0,5,0,10,0,720,0,0,0,150,515,0,40,0,0
20140403142423,2014,"Louisiana","$150,000 and over","No",29,"Female","White only","Not enrolled","Employed - at work","Full time",0,0,0,30,0,0,0,525,0,0,15,62,120,0,83,0,605
20140403142432,2014,"Pennsylvania","$40,000 to $49,999","No",29,"Male","White only","Not enrolled","Employed - at work","Full time",0,0,0,30,0,35,0,316,0,0,10,0,110,0,29,0,910
20140403142434,2014,"California","$75,000 to $99,999","Yes",18,"Male","White only","College/university part time","Unemployed - looking","NIU (Not in universe)",0,0,105,25,0,75,0,920,0,0,0,0,120,0,180,0,0
20140403142441,2014,"Virginia","$75,000 to $99,999","Yes",38,"Female","White only","Not enrolled","Employed - at work","Full time",6,0,0,45,0,0,0,495,0,30,0,0,384,0,105,0,375
20140403142442,2014,"Tennessee","$40,000 to $49,999","No",53,"Male","White only","NIU (Not in universe)","Employed - at work","Full time",0,0,0,30,0,0,0,540,0,0,0,0,345,0,80,0,445
20140403142444,2014,"Nebraska","$75,000 to $99,999","Yes",30,"Female","White only","Not enrolled","Employed - at work","Part time",158,0,0,50,0,127,0,483,5,0,0,0,12,0,14,0,591
20140403142449,2014,"Utah","$150,000 and over","Yes",54,"Male","White only","NIU (Not in universe)","Employed - at work","Full time",2,0,0,60,0,180,0,612,0,0,20,0,45,50,96,30,345
20140403142450,2014,"Wisconsin","$40,000 to $49,999","Yes",58,"Female","White only","NIU (Not in universe)","Employed - at work","Full time",0,0,0,10,0,355,0,497,0,0,0,0,60,0,30,0,488
20140403142455,2014,"Washington","$60,000 to $74,999","No",64,"Female","White only","NIU (Not in universe)","Not in labor force","NIU (Not in universe)",0,0,0,90,0,555,0,555,0,0,0,0,240,0,0,0,0
20140403142464,2014,"California","$25,000 to $29,999","No",67,"Male","White only","NIU (Not in universe)","Not in labor force","NIU (Not in universe)",0,0,0,85,0,300,0,875,0,0,60,0,30,60,30,0,0
20140403142468,2014,"Texas","$40,000 to $49,999","No",25,"Male","White only","Not enrolled","Employed - at work","Full time",0,0,0,75,0,0,0,510,0,0,0,0,180,0,90,0,585
20140403142469,2014,"Pennsylvania","$60,000 to $74,999","Yes",52,"Male","White only","NIU (Not in universe)","Employed - at work","Full time",0,0,0,20,0,15,0,520,0,0,0,0,0,0,40,171,674
20140403142474,2014,"Nevada","$20,000 to $24,999","Yes",25,"Female","White only","College/university full time","Employed - at work","Part time",393,0,295,35,0,57,0,560,0,0,0,0,60,0,40,0,0
20140403142477,2014,"Texas","$75,000 to $99,999","Yes",43,"Female","White only","Not enrolled","Not in labor force","NIU (Not in universe)",57,0,0,95,0,270,0,555,30,0,90,0,263,30,50,0,0
20140403142482,2014,"Pennsylvania","$60,000 to $74,999","Yes",40,"Male","Asian only","Not enrolled","Employed - at work","Full time",0,0,0,30,0,0,0,630,0,0,0,0,285,0,60,0,435
20140403142484,2014,"Texas","$30,000 to $34,999","No",49,"Female","White only","Not enrolled","Employed - at work","Full time",0,0,0,30,0,415,0,600,0,0,60,0,210,95,30,0,0
20140403142486,2014,"Indiana","$30,000 to $34,999","No",60,"Female","White only","NIU (Not in universe)","Employed - at work","Full time",0,0,0,20,0,77,0,584,0,0,11,0,7,0,26,0,715
20140403142488,2014,"California","$30,000 to $34,999","No",73,"Male","White only","NIU (Not in universe)","Not in labor force","NIU (Not in universe)",0,0,0,270,0,0,0,435,0,0,0,0,600,0,135,0,0
20140403142494,2014,"Tennessee","$20,000 to $24,999","No",57,"Male","White only","NIU (Not in universe)","Employed - at work","Full time",0,0,0,70,0,25,0,580,0,0,0,0,150,60,60,0,455
20140403142497,2014,"California","$15,000 to $19,999","No",79,"Female","White only","NIU (Not in universe)","Not in labor force","NIU (Not in universe)",0,0,0,150,0,285,0,765,0,0,0,0,240,0,0,0,0
20140403142499,2014,"Colorado","$100,000 to $149,999","Yes",50,"Female","White only","NIU (Not in universe)","Employed - at work","Full time",0,0,0,65,0,180,0,510,0,0,0,0,645,0,40,0,0
20140403142500,2014,"Nebraska","$7,500 to $9,999","Yes",15,"Female","Black only","High school full time","Not in labor force","NIU (Not in universe)",10,5,0,20,0,0,0,555,0,0,0,210,205,245,150,0,0
20140403142508,2014,"Pennsylvania","$100,000 to $149,999","Yes",44,"Female","White only","Not enrolled","Employed - at work","Full time",30,0,0,60,0,80,0,520,0,0,0,0,80,370,300,0,0
20140403142510,2014,"California","$50,000 to $59,999","Yes",36,"Male","White only","Not enrolled","Employed - at work","Full time",60,5,0,135,0,200,0,540,0,0,30,0,313,0,157,0,0
20140403142512,2014,"Texas","$10,000 to $12,499","No",68,"Female","Black only","NIU (Not in universe)","Not in labor force","NIU (Not in universe)",0,0,0,50,0,0,0,932,120,0,0,0,338,0,0,0,0
20140403142514,2014,"California","$100,000 to $149,999","Yes",40,"Female","White only","Not enrolled","Employed - at work","Part time",206,12,0,90,0,245,0,473,0,0,0,0,0,90,84,0,240
20140403142515,2014,"North Carolina","$20,000 to $24,999","Yes",28,"Female","Black only","Not enrolled","Employed - at work","Full time",0,0,0,10,0,30,0,715,0,0,230,0,180,60,55,0,160
20140403142523,2014,"California","$100,000 to $149,999","Yes",45,"Male","White only","Not enrolled","Employed - at work","Full time",7,0,0,45,0,15,0,485,0,0,0,0,180,0,168,150,390
20140403142527,2014,"California","$30,000 to $34,999","No",77,"Male","Asian only","NIU (Not in universe)","Employed - at work","Part time",0,0,0,180,0,0,0,720,0,0,0,0,240,120,60,0,0
20140403142530,2014,"New Mexico","$60,000 to $74,999","Yes",47,"Female","White only","Not enrolled","Unemployed - looking","NIU (Not in universe)",0,170,0,30,0,90,0,550,0,0,90,0,424,0,86,0,0
20140403142532,2014,"Texas","$25,000 to $29,999","Yes",20,"Male","White only","Not enrolled","Employed - at work","Full time",0,0,0,20,0,0,0,430,0,0,0,0,0,0,130,0,860
20140403142533,2014,"Colorado","$150,000 and over","Yes",18,"Female","White only","High school full time","Employed - at work","Full time",0,0,45,35,0,0,0,552,0,0,7,0,0,0,76,0,445
20140403142541,2014,"Texas","Less than $5,000","Yes",19,"Male","Black only","Not enrolled","Not in labor force","NIU (Not in universe)",0,0,0,2,0,0,0,490,0,0,0,0,730,215,3,0,0
20140404140034,2014,"Connecticut","$25,000 to $29,999","No",54,"Male","White only","NIU (Not in universe)","Not in labor force","NIU (Not in universe)",0,330,0,60,0,110,0,735,0,0,30,0,125,0,50,0,0
20140404140038,2014,"Illinois","$25,000 to $29,999","No",34,"Male","White only","Not enrolled","Employed - at work","Full time",0,0,0,73,0,17,0,496,0,0,5,0,270,0,37,0,542
20140404140040,2014,"California","$60,000 to $74,999","Yes",39,"Female","White only","Not enrolled","Employed - at work","Full time",0,0,0,60,0,210,0,853,0,0,0,150,120,0,47,0,0
20140404140048,2014,"Arkansas","$60,000 to $74,999","Yes",38,"Female","Black only","Not enrolled","Employed - at work","Full time",55,0,0,20,0,10,0,510,0,0,15,0,170,70,110,0,480
20140404140115,2014,"New York","$50,000 to $59,999","No",52,"Male","White only","NIU (Not in universe)","Employed - at work","Full time",0,0,0,25,0,385,0,720,0,0,90,0,165,0,10,0,0
20140404140613,2014,"Texas","$5,000 to $7,499","No",85,"Male","White only","NIU (Not in universe)","Not in labor force","NIU (Not in universe)",0,0,0,105,0,62,0,638,0,0,0,0,635,0,0,0,0
20140404140666,2014,"Georgia","$7,500 to $9,999","No",67,"Female","White only","NIU (Not in universe)","Not in labor force","NIU (Not in universe)",0,0,0,20,0,65,0,840,0,0,0,15,500,0,0,0,0
20140404140754,2014,"California","$75,000 to $99,999","Yes",31,"Female","White only","Not enrolled","Not in labor force","NIU (Not in universe)",46,0,0,35,0,29,0,510,0,0,0,0,200,20,85,515,0
20140404140762,2014,"Arizona","$60,000 to $74,999","No",69,"Male","White only","NIU (Not in universe)","Not in labor force","NIU (Not in universe)",0,0,0,95,0,604,0,625,0,0,0,0,80,0,26,10,0
20140404140829,2014,"Virginia","$100,000 to $149,999","No",31,"Male","Asian only","Not enrolled","Employed - at work","Full time",0,0,0,160,0,67,0,545,0,0,0,0,150,60,16,0,442
20140404140852,2014,"Texas","$75,000 to $99,999","Yes",50,"Male","White only","NIU (Not in universe)","Employed - at work","Full time",30,0,0,30,0,145,0,480,0,0,0,0,195,0,65,0,495
20140404140871,2014,"Illinois","$40,000 to $49,999","Yes",37,"Female","White only","Not enrolled","Employed - at work","Full time",82,0,0,55,0,92,0,537,30,0,25,0,75,0,54,0,490
20140404140884,2014,"Louisiana","$30,000 to $34,999","No",71,"Female","White only","NIU (Not in universe)","Not in labor force","NIU (Not in universe)",0,0,0,100,0,5,0,585,1,0,0,0,719,0,30,0,0
20140404140940,2014,"Pennsylvania","$150,000 and over","Yes",21,"Female","White only","Not enrolled","Employed - at work","Part time",0,0,0,50,0,0,0,630,0,0,120,90,150,50,105,0,245
20140404140949,2014,"Missouri","$150,000 and over","Yes",47,"Male","White only","Not enrolled","Employed - at work","Full time",77,0,0,100,0,75,0,430,0,0,0,0,210,0,125,65,358
20140404140955,2014,"Pennsylvania","$40,000 to $49,999","No",43,"Female","Black only","Not enrolled","Employed - at work","Full time",0,0,0,2,0,30,0,665,0,0,157,135,233,0,128,0,0
20140404141054,2014,"Michigan","$60,000 to $74,999","No",27,"Male","White only","Not enrolled","Employed - at work","Full time",0,5,0,45,0,30,0,575,0,0,10,80,185,150,180,0,180
20140404141067,2014,"Virginia","$20,000 to $24,999","No",58,"Male","White only","NIU (Not in universe)","Employed - at work","Full time",0,0,0,45,0,385,0,850,0,0,0,0,120,0,40,0,0
20140404141081,2014,"Florida","$25,000 to $29,999","No",58,"Male","White only","NIU (Not in universe)","Employed - at work","Full time",0,0,0,15,0,5,0,1183,0,0,20,0,180,0,37,0,0
20140404141135,2014,"Massachusetts","$60,000 to $74,999","No",69,"Female","White only","NIU (Not in universe)","Not in labor force","NIU (Not in universe)",0,0,0,65,0,445,0,480,0,0,0,0,450,0,0,0,0
20140404141149,2014,"Arkansas","$30,000 to $34,999","Yes",34,"Male","White only","Not enrolled","Employed - at work","Full time",50,0,0,65,0,160,0,580,0,0,0,0,585,0,0,0,0
20140404141151,2014,"Arizona","$5,000 to $7,499","No",77,"Female","White only","NIU (Not in universe)","Not in labor force","NIU (Not in universe)",0,0,0,50,0,60,0,830,0,0,20,0,0,0,480,0,0
20140404141163,2014,"Oregon","$40,000 to $49,999","No",59,"Male","Black only","NIU (Not in universe)","Employed - at work","Full time",0,0,0,30,0,210,0,600,0,0,18,0,230,0,125,0,227
20140404141173,2014,"California","$25,000 to $29,999","No",62,"Male","White only","NIU (Not in universe)","Employed - at work","Full time",0,0,0,71,0,0,0,502,0,0,13,0,242,0,118,0,494
20140404141217,2014,"Ohio","$75,000 to $99,999","No",68,"Male","White only","NIU (Not in universe)","Employed - at work","Part time",0,15,0,150,0,180,0,570,0,0,0,85,330,0,110,0,0
20140404141234,2014,"Iowa","$100,000 to $149,999","No",76,"Female","White only","NIU (Not in universe)","Not in labor force","NIU (Not in universe)",0,0,0,15,0,30,0,555,80,0,0,75,515,0,80,90,0
20140404141282,2014,"Indiana","$50,000 to $59,999","No",67,"Male","White only","NIU (Not in universe)","Not in labor force","NIU (Not in universe)",0,0,0,120,0,300,0,645,0,0,0,0,315,0,60,0,0
20140404141319,2014,"North Carolina","$40,000 to $49,999","No",67,"Female","White only","NIU (Not in universe)","Not in labor force","NIU (Not in universe)",0,125,0,60,0,185,0,480,0,0,0,130,260,0,140,50,0
20140404141344,2014,"Texas","$25,000 to $29,999","Yes",36,"Female","White only","Not enrolled","Employed - at work","Full time",1,0,0,60,0,210,0,660,15,0,0,0,484,0,10,0,0
20140404141415,2014,"Delaware","$100,000 to $149,999","No",80,"Male","White only","NIU (Not in universe)","Not in labor force","NIU (Not in universe)",0,0,0,60,0,210,0,600,0,0,0,0,550,0,20,0,0
20140404141430,2014,"Illinois","$30,000 to $34,999","No",45,"Male","Black only","Not enrolled","Employed - at work","Full time",0,0,0,60,0,120,0,557,0,0,0,0,355,0,45,0,303
20140404141543,2014,"Maryland","$10,000 to $12,499","Yes",29,"Female","Black only","Not enrolled","Not in labor force","NIU (Not in universe)",203,0,0,10,0,117,0,465,165,0,0,0,476,0,4,0,0
