caseid,statefip,famincome,age,sex,empstat,fullpart,act_work,act_social,act_leisure,act_sports,act_pcare,act_educ
2.01E+13,Vermont,"$150,000 and over",55,Male,Employed - at work,Full time,533,120,290,170,480,0
2.01E+13,Indiana,"Less than $5,000",61,Female,Employed - at work,Full time,0,610,610,0,600,0
2.01E+13,Oregon,"$50,000 to $59,999",53,Male,Employed - at work,Full time,0,270,270,0,570,0
2.01E+13,California,"$40,000 to $49,999",55,Female,Employed - at work,Full time,425,245,245,0,575,0
2.01E+13,Iowa,"$50,000 to $59,999",52,Male,Employed - at work,Full time,600,60,60,0,478,0
2.01E+13,Utah,"$100,000 to $149,999",55,Female,Employed - at work,Full time,460,270,270,0,525,0
2.01E+13,Montana,"$20,000 to $24,999",80,Female,Employed - at work,Part time,525,285,285,0,540,0
2.01E+13,New Jersey,"$75,000 to $99,999",54,Female,Employed - at work,Part time,65,210,210,0,650,0
2.01E+13,Indiana,"$150,000 and over",52,Female,Employed - at work,Full time,480,178,178,0,680,0
2.01E+13,Georgia,"$75,000 to $99,999",51,Male,Employed - at work,Full time,420,383,383,0,413,0
2.01E+13,Wisconsin,"$60,000 to $74,999",66,Female,Employed - at work,Part time,0,278,278,0,480,0
2.01E+13,Ohio,"$35,000 to $39,999",57,Male,Employed - at work,Full time,600,130,130,0,450,0
2.01E+13,Arizona,"$30,000 to $34,999",59,Female,Employed - at work,Full time,515,125,125,0,540,0
2.01E+13,Texas,"$100,000 to $149,999",53,Female,Employed - at work,Full time,0,360,380,20,540,0
2.01E+13,Michigan,"$50,000 to $59,999",63,Female,Employed - at work,Full time,0,540,540,0,615,0
2.01E+13,Texas,"$7,500 to $9,999",53,Male,Employed - at work,Full time,605,95,95,0,485,0
2.01E+13,Ohio,"$100,000 to $149,999",57,Female,Employed - at work,Full time,585,35,35,0,610,0
2.01E+13,California,"$40,000 to $49,999",35,Male,Employed - at work,Full time,613,130,190,60,510,0
2.01E+13,New Jersey,"$40,000 to $49,999",66,Female,Employed - at work,Full time,445,240,255,15,500,0
2.01E+13,New York,"$30,000 to $34,999",60,Male,Employed - at work,Full time,420,285,285,0,610,0
2.01E+13,North Carolina,"$150,000 and over",50,Male,Employed - at work,Full time,5,275,275,0,450,0
2.01E+13,Iowa,"$20,000 to $24,999",60,Female,Employed - at work,Part time,40,789,789,0,285,0
2.01E+13,Florida,"$15,000 to $19,999",51,Male,Employed - absent,Part time,0,30,30,0,735,0
2.01E+13,New York,"$40,000 to $49,999",80,Male,Employed - at work,Part time,15,190,190,0,1020,0
2.01E+13,Idaho,"$15,000 to $19,999",21,Female,Employed - at work,Part time,0,70,160,90,525,632
2.01E+13,New York,"$150,000 and over",64,Male,Employed - at work,Full time,0,140,365,225,570,0
2.01E+13,Indiana,"$75,000 to $99,999",53,Female,Employed - at work,Full time,340,120,120,0,876,0
2.01E+13,California,"$35,000 to $39,999",62,Female,Employed - at work,Full time,535,30,30,0,640,0
2.01E+13,Texas,"$100,000 to $149,999",55,Female,Employed - at work,Full time,0,605,605,0,555,0
2.01E+13,Utah,"$100,000 to $149,999",62,Male,Employed - at work,Full time,315,365,365,0,450,0
2.01E+13,New York,"$75,000 to $99,999",80,Male,Employed - at work,Full time,450,30,30,0,525,0
2.01E+13,Texas,"$75,000 to $99,999",61,Female,Employed - at work,Full time,0,175,295,120,395,0
2.01E+13,North Carolina,"$35,000 to $39,999",52,Female,Employed - at work,Full time,573,60,60,0,438,0
2.01E+13,Texas,"$30,000 to $34,999",64,Male,Employed - at work,Full time,0,425,425,0,510,0
2.01E+13,Utah,"$100,000 to $149,999",63,Female,Employed - at work,Full time,533,443,443,0,300,0
2.01E+13,Florida,"$150,000 and over",54,Female,Employed - at work,Full time,480,240,285,45,510,0
2.01E+13,Michigan,"$60,000 to $74,999",56,Female,Employed - at work,Full time,180,510,510,0,715,0
2.01E+13,Washington,"$60,000 to $74,999",57,Male,Employed - absent,Full time,0,250,250,0,660,0
2.01E+13,Florida,"$100,000 to $149,999",57,Female,Employed - at work,Part time,0,663,663,0,613,0
2.01E+13,California,"$100,000 to $149,999",52,Male,Employed - at work,Full time,0,175,230,55,500,0
2.01E+13,California,"$75,000 to $99,999",54,Male,Employed - at work,Full time,445,145,145,0,490,0
2.01E+13,Massachusetts,"$50,000 to $59,999",60,Male,Employed - at work,Full time,0,153,153,0,645,0
2.01E+13,Florida,"$60,000 to $74,999",51,Female,Employed - at work,Full time,655,0,0,0,555,0
2.01E+13,Florida,"$60,000 to $74,999",56,Female,Employed - at work,Full time,5,130,130,0,650,0
2.01E+13,Pennsylvania,"$35,000 to $39,999",54,Female,Employed - at work,Full time,0,575,575,0,690,0
2.01E+13,Utah,"$20,000 to $24,999",31,Female,Employed - at work,Part time,300,230,230,0,570,0
2.01E+13,Wisconsin,"$75,000 to $99,999",66,Female,Employed - at work,Full time,780,70,70,0,525,0
2.01E+13,Washington,"$100,000 to $149,999",68,Female,Employed - at work,Part time,5,510,510,0,690,0
2.01E+13,North Carolina,"$60,000 to $74,999",62,Female,Employed - at work,Full time,0,180,180,0,720,0
2.01E+13,California,"$40,000 to $49,999",64,Female,Employed - at work,Full time,500,180,240,60,465,0
2.01E+13,Alabama,"$100,000 to $149,999",52,Female,Employed - at work,Part time,210,0,0,0,526,0
2.01E+13,Georgia,"$150,000 and over",72,Male,Employed - at work,Part time,225,343,343,0,524,0
2.01E+13,Minnesota,"$20,000 to $24,999",58,Male,Employed - at work,Full time,538,0,0,0,493,0
2.01E+13,Connecticut,"$60,000 to $74,999",72,Male,Employed - at work,Full time,0,250,250,0,630,0
2.01E+13,Michigan,"$15,000 to $19,999",71,Female,Employed - at work,Part time,440,120,120,0,530,0
2.01E+13,Kansas,"$20,000 to $24,999",25,Female,Employed - at work,Part time,0,465,505,40,655,0
2.01E+13,Indiana,"$75,000 to $99,999",54,Male,Employed - at work,Full time,595,150,150,0,411,0
2.01E+13,Iowa,"$25,000 to $29,999",66,Male,Employed - at work,Part time,270,450,450,0,540,0
2.01E+13,Colorado,"Less than $5,000",55,Female,Employed - at work,Part time,297,251,251,0,490,0
2.01E+13,New Hampshire,"$60,000 to $74,999",64,Female,Employed - at work,Full time,0,480,480,0,585,0
2.01E+13,New York,"$40,000 to $49,999",67,Female,Employed - at work,Part time,0,280,280,0,430,0
2.01E+13,South Carolina,"$35,000 to $39,999",66,Male,Employed - at work,Part time,0,270,270,0,630,0
2.01E+13,Georgia,"$100,000 to $149,999",66,Female,Employed - at work,Part time,237,278,308,30,597,0
2.01E+13,New Mexico,"$40,000 to $49,999",51,Female,Employed - at work,Full time,0,120,120,0,640,60
2.01E+13,Arizona,"$150,000 and over",52,Male,Employed - at work,Full time,420,150,150,0,420,0
2.01E+13,Arkansas,"$50,000 to $59,999",68,Female,Employed - at work,Full time,0,150,150,0,710,0
2.01E+13,Indiana,"$25,000 to $29,999",56,Male,Employed - at work,Full time,385,330,330,0,585,0
2.01E+13,Florida,"$100,000 to $149,999",61,Female,Employed - at work,Full time,0,200,200,0,610,0
2.01E+13,North Carolina,"$100,000 to $149,999",59,Male,Employed - at work,Full time,310,285,285,0,690,0
2.01E+13,California,"$40,000 to $49,999",69,Female,Employed - at work,Part time,0,245,245,0,525,0
2.01E+13,Wisconsin,"$50,000 to $59,999",53,Male,Employed - at work,Full time,484,69,189,120,570,0
2.01E+13,Florida,"$100,000 to $149,999",85,Female,Employed - at work,Part time,0,240,240,0,630,0
2.01E+13,Illinois,"$40,000 to $49,999",52,Female,Employed - at work,Full time,0,30,30,0,610,0
2.01E+13,Rhode Island,"$12,500 to $14,999",56,Female,Employed - at work,Full time,0,340,340,0,570,0
2.01E+13,North Carolina,"$35,000 to $39,999",59,Male,Employed - at work,Full time,460,346,346,0,510,0
2.01E+13,North Carolina,"$100,000 to $149,999",66,Male,Employed - at work,Part time,465,75,165,90,510,0
2.01E+13,Michigan,"$40,000 to $49,999",64,Female,Employed - at work,Full time,0,235,235,0,618,0
2.01E+13,Maryland,"$150,000 and over",70,Female,Employed - at work,Full time,660,110,110,0,480,0
2.01E+13,Wisconsin,"$75,000 to $99,999",61,Female,Employed - at work,Full time,410,130,130,0,628,0
2.01E+13,Michigan,"$40,000 to $49,999",61,Female,Employed - at work,Full time,525,30,30,0,580,0
2.01E+13,Texas,"$100,000 to $149,999",57,Male,Employed - at work,Full time,590,135,135,0,403,0
2.01E+13,California,"$15,000 to $19,999",50,Male,Employed - at work,Full time,700,60,80,20,525,0
2.01E+13,Kentucky,"$25,000 to $29,999",56,Female,Employed - at work,Full time,455,60,60,0,685,0
2.01E+13,Virginia,"$40,000 to $49,999",60,Female,Employed - at work,Part time,213,225,225,0,405,0
2.01E+13,Nebraska,"$100,000 to $149,999",50,Female,Employed - absent,Part time,0,472,502,30,575,0
2.01E+13,Wisconsin,"$30,000 to $34,999",57,Female,Employed - at work,Full time,480,260,260,0,445,0
2.01E+13,Maryland,"$150,000 and over",54,Female,Employed - at work,Part time,455,0,0,0,575,0
2.01E+13,Iowa,"$40,000 to $49,999",74,Male,Employed - at work,Part time,150,210,210,0,763,0
2.01E+13,New York,"$100,000 to $149,999",22,Male,Employed - at work,Part time,0,90,230,140,480,315
2.01E+13,Illinois,"$50,000 to $59,999",65,Female,Employed - at work,Full time,0,575,575,0,720,0
2.01E+13,Florida,"$12,500 to $14,999",59,Female,Employed - at work,Part time,350,345,345,0,560,0
2.01E+13,Colorado,"$75,000 to $99,999",56,Male,Employed - at work,Full time,700,170,170,0,480,0
2.01E+13,New Mexico,"$35,000 to $39,999",60,Female,Employed - at work,Full time,0,150,150,0,680,0
2.01E+13,Texas,"$25,000 to $29,999",35,Male,Employed - at work,Full time,850,0,60,60,488,0
2.01E+13,North Carolina,"$60,000 to $74,999",62,Female,Employed - at work,Full time,493,140,140,0,497,0
2.01E+13,Wisconsin,"$75,000 to $99,999",51,Female,Employed - at work,Full time,470,120,120,0,465,0
2.01E+13,Texas,"$150,000 and over",61,Male,Employed - at work,Full time,0,525,525,0,300,0
2.01E+13,Maryland,"$60,000 to $74,999",60,Male,Employed - absent,Full time,0,330,330,0,570,0
2.01E+13,Alabama,"$150,000 and over",52,Male,Employed - at work,Full time,750,90,90,0,525,0
2.01E+13,Pennsylvania,"$12,500 to $14,999",65,Female,Employed - at work,Part time,380,199,199,0,410,0
2.01E+13,North Dakota,"$12,500 to $14,999",53,Female,Employed - at work,Part time,60,495,525,30,525,0
2.01E+13,Maine,"$150,000 and over",59,Male,Employed - at work,Full time,0,305,305,0,555,0
2.01E+13,Florida,"$35,000 to $39,999",58,Male,Employed - at work,Part time,220,490,490,0,515,0
2.01E+13,Ohio,"$50,000 to $59,999",52,Male,Employed - at work,Full time,65,275,275,0,613,0
2.01E+13,South Carolina,"$60,000 to $74,999",51,Female,Employed - at work,Full time,0,60,150,90,555,0
2.01E+13,Michigan,"$20,000 to $24,999",61,Female,Employed - at work,Full time,450,124,124,0,450,0
2.01E+13,New Jersey,"$150,000 and over",62,Male,Employed - at work,Full time,0,110,230,120,525,0
2.01E+13,California,"$25,000 to $29,999",66,Male,Employed - at work,Full time,0,390,630,240,575,0
2.01E+13,Kansas,"$15,000 to $19,999",57,Female,Employed - at work,Full time,0,240,240,0,900,0
2.01E+13,Kentucky,"$100,000 to $149,999",63,Male,Employed - at work,Part time,387,213,213,0,450,0
2.01E+13,Indiana,"$50,000 to $59,999",65,Female,Employed - at work,Full time,3,110,110,0,475,0
2.01E+13,California,"$40,000 to $49,999",51,Female,Employed - at work,Full time,432,120,120,0,545,90
2.01E+13,New Jersey,"$100,000 to $149,999",76,Male,Employed - at work,Full time,0,290,290,0,632,0
2.01E+13,New York,"$75,000 to $99,999",53,Female,Employed - at work,Full time,0,429,429,0,690,0
2.01E+13,Pennsylvania,"$15,000 to $19,999",63,Female,Employed - at work,Part time,168,175,175,0,480,0
2.01E+13,Minnesota,"$60,000 to $74,999",58,Female,Employed - at work,Part time,0,377,377,0,540,0
2.01E+13,Virginia,"$150,000 and over",64,Male,Employed - at work,Full time,513,50,50,0,540,0
2.01E+13,Massachusetts,"$100,000 to $149,999",58,Female,Employed - at work,Full time,414,114,114,0,565,0
2.01E+13,Illinois,"$50,000 to $59,999",55,Female,Employed - at work,Part time,532,83,88,5,618,0
2.01E+13,Nebraska,"$12,500 to $14,999",60,Female,Employed - at work,Full time,0,355,355,0,639,0
2.01E+13,California,"$150,000 and over",61,Male,Employed - at work,Full time,548,195,195,0,480,0
2.01E+13,Texas,"$150,000 and over",55,Female,Employed - at work,Full time,452,84,86,2,540,0
2.01E+13,Pennsylvania,"$25,000 to $29,999",69,Male,Employed - at work,Part time,0,340,340,0,525,0
2.01E+13,Wyoming,"$40,000 to $49,999",67,Male,Employed - at work,Full time,600,170,170,0,421,150
2.01E+13,California,"$75,000 to $99,999",54,Male,Employed - at work,Full time,0,180,180,0,691,0
2.01E+13,New York,"$75,000 to $99,999",56,Female,Employed - at work,Full time,0,238,238,0,540,0
2.01E+13,California,"$150,000 and over",85,Male,Employed - at work,Part time,30,115,130,15,683,0
2.01E+13,Iowa,"$60,000 to $74,999",64,Male,Employed - at work,Full time,995,0,0,0,390,0
2.01E+13,Texas,"$75,000 to $99,999",62,Male,Employed - at work,Full time,300,300,360,60,720,0
2.01E+13,Ohio,"$12,500 to $14,999",80,Female,Employed - at work,Part time,0,468,468,0,595,0
2.01E+13,Texas,"$60,000 to $74,999",65,Female,Employed - at work,Full time,245,151,151,0,675,0
2.01E+13,Colorado,"$60,000 to $74,999",67,Male,Employed - at work,Full time,430,300,375,75,435,0
2.01E+13,Pennsylvania,"$50,000 to $59,999",64,Male,Employed - at work,Full time,0,613,613,0,540,0
2.01E+13,Idaho,"$40,000 to $49,999",69,Female,Employed - at work,Part time,150,230,230,0,525,0
2.01E+13,Georgia,"$12,500 to $14,999",68,Male,Employed - at work,Full time,371,446,446,0,510,0
2.01E+13,Texas,"$30,000 to $34,999",75,Male,Employed - at work,Part time,0,60,690,630,519,0
2.01E+13,Ohio,"$25,000 to $29,999",75,Female,Employed - at work,Part time,188,471,471,0,422,0
2.01E+13,Virginia,"$50,000 to $59,999",51,Male,Employed - at work,Full time,0,240,240,0,635,0
2.01E+13,Arizona,"$30,000 to $34,999",20,Female,Employed - at work,Full time,0,260,260,0,705,0
2.01E+13,Georgia,"$150,000 and over",59,Female,Employed - at work,Full time,695,0,0,0,525,0
2.01E+13,Illinois,"$40,000 to $49,999",62,Female,Employed - at work,Full time,420,235,235,0,456,0
2.01E+13,Maryland,"$60,000 to $74,999",51,Male,Employed - at work,Full time,0,780,810,30,515,0
2.01E+13,Michigan,"$60,000 to $74,999",52,Male,Employed - at work,Full time,0,260,740,480,420,0
2.01E+13,Pennsylvania,"$25,000 to $29,999",58,Male,Employed - at work,Part time,0,450,450,0,630,0
2.01E+13,Pennsylvania,"$35,000 to $39,999",50,Male,Employed - at work,Full time,0,55,55,0,480,0
2.01E+13,Texas,"$150,000 and over",56,Male,Employed - at work,Full time,0,690,810,120,570,0
2.01E+13,Georgia,"$50,000 to $59,999",58,Male,Employed - at work,Full time,0,0,0,0,420,0
2.01E+13,Nevada,"$25,000 to $29,999",53,Male,Employed - at work,Full time,445,60,60,0,770,0
2.01E+13,Ohio,"$20,000 to $24,999",56,Male,Employed - at work,Part time,210,225,225,0,435,0
2.01E+13,Louisiana,"$75,000 to $99,999",51,Male,Employed - at work,Full time,418,120,150,30,590,0
2.01E+13,Tennessee,"$20,000 to $24,999",61,Female,Employed - at work,Full time,485,293,293,0,495,0
2.01E+13,Ohio,"$100,000 to $149,999",54,Male,Employed - at work,Full time,0,305,305,0,615,0
2.01E+13,North Carolina,"$75,000 to $99,999",67,Male,Employed - at work,Full time,10,580,580,0,680,0
2.01E+13,Virginia,"$75,000 to $99,999",73,Female,Employed - at work,Part time,100,475,550,75,640,0
2.01E+13,South Dakota,"$40,000 to $49,999",70,Female,Employed - at work,Part time,245,320,320,0,635,0
2.01E+13,Texas,"$150,000 and over",23,Male,Employed - at work,Full time,700,150,150,0,323,0
2.01E+13,Texas,"$15,000 to $19,999",61,Male,Employed - at work,Full time,0,520,520,0,840,0
2.01E+13,California,"$75,000 to $99,999",50,Male,Employed - at work,Full time,550,125,125,0,450,0
2.01E+13,Hawaii,"$60,000 to $74,999",62,Female,Employed - at work,Full time,545,290,290,0,420,0
2.01E+13,Florida,"$100,000 to $149,999",51,Female,Employed - at work,Full time,0,150,150,0,705,0
2.01E+13,Wisconsin,"$100,000 to $149,999",61,Female,Employed - at work,Full time,0,255,255,0,527,0
2.01E+13,Pennsylvania,"$150,000 and over",51,Female,Employed - at work,Part time,0,374,374,0,600,0
2.01E+13,Kansas,"$75,000 to $99,999",51,Female,Employed - at work,Part time,245,240,240,0,510,0
2.01E+13,Indiana,"$10,000 to $12,499",77,Male,Employed - at work,Part time,120,530,530,0,600,0
2.01E+13,Virginia,"$35,000 to $39,999",54,Female,Employed - at work,Part time,360,400,520,120,450,0
2.01E+13,New York,"$75,000 to $99,999",54,Female,Employed - at work,Full time,528,20,20,0,450,0
2.01E+13,Michigan,"$100,000 to $149,999",62,Female,Employed - at work,Full time,0,450,480,30,630,0
2.01E+13,Kansas,"Less than $5,000",59,Male,Employed - at work,Full time,0,585,585,0,480,0
2.01E+13,Connecticut,"$75,000 to $99,999",67,Male,Employed - at work,Part time,0,300,360,60,1033,0
2.01E+13,Nevada,"$15,000 to $19,999",57,Female,Employed - at work,Part time,470,245,245,0,560,0
2.01E+13,Arkansas,"$40,000 to $49,999",55,Male,Employed - at work,Full time,525,167,167,0,230,0
2.01E+13,Florida,"$100,000 to $149,999",54,Female,Employed - at work,Full time,438,185,245,60,435,0
2.01E+13,Florida,"$30,000 to $34,999",73,Male,Employed - at work,Part time,0,359,359,0,490,0
2.01E+13,California,"$50,000 to $59,999",52,Female,Employed - at work,Part time,0,290,779,489,360,0
2.01E+13,Texas,"$60,000 to $74,999",57,Male,Employed - at work,Full time,340,450,450,0,330,0
2.01E+13,Wisconsin,"$25,000 to $29,999",61,Female,Employed - at work,Full time,465,275,275,0,490,0
2.01E+13,Arkansas,"$15,000 to $19,999",50,Male,Employed - at work,Part time,10,50,155,105,1135,0
2.01E+13,Kansas,"$60,000 to $74,999",57,Female,Employed - at work,Full time,454,40,40,0,500,0
2.01E+13,Oregon,"$20,000 to $24,999",62,Male,Employed - at work,Full time,425,245,395,150,510,0
2.01E+13,California,"$12,500 to $14,999",59,Male,Employed - at work,Full time,0,260,260,0,450,0
2.01E+13,New Jersey,"$60,000 to $74,999",63,Female,Employed - at work,Part time,415,266,266,0,510,0
2.01E+13,California,"$100,000 to $149,999",59,Female,Employed - at work,Full time,405,240,240,0,255,0
2.01E+13,Vermont,"$150,000 and over",65,Female,Employed - at work,Full time,25,55,55,0,525,0
2.01E+13,Louisiana,"$100,000 to $149,999",59,Male,Employed - absent,Full time,0,710,710,0,465,0
2.01E+13,Wisconsin,"$40,000 to $49,999",65,Male,Employed - at work,Full time,0,645,645,0,600,0
2.01E+13,Florida,"$100,000 to $149,999",58,Female,Employed - at work,Full time,0,155,215,60,630,0
2.01E+13,Florida,"$60,000 to $74,999",50,Female,Employed - at work,Part time,240,268,268,0,600,0
2.01E+13,Florida,"$5,000 to $7,499",62,Female,Employed - at work,Part time,0,425,425,0,540,0
2.01E+13,Utah,"$60,000 to $74,999",56,Female,Employed - at work,Full time,655,60,60,0,465,0
2.01E+13,California,"$40,000 to $49,999",52,Male,Employed - at work,Full time,460,150,150,0,560,0
2.01E+13,New York,"$25,000 to $29,999",61,Female,Employed - at work,Full time,0,285,285,0,495,0
2.01E+13,Iowa,"$50,000 to $59,999",60,Female,Employed - at work,Part time,240,348,348,0,559,0
